year,countryA,countryB,value_toA,value_toB,magnitude_toA,magnitude_toB,qualifier_toA,qualifier_toB,netflow,net_destination
2005,SVN,TUN,0,NA,NIL,NA,NA,NA,NA,NA
2005,IRL,TUV,0,0,NIL,NA,NA,NA,0,IRL
2005,CHL,GMB,0,NA,NIL,NA,NA,NA,NA,NA
2005,GTM,IRL,NA,0,NA,NIL,NA,NA,NA,NA
2005,CYP,LAO,0,0,NIL,NIL,NA,NA,0,CYP
2005,ESP,TCD,0,NA,NIL,NA,NA,NA,NA,NA
2005,BEL,LTU,8,6,NA,NA,NA,NA,2,BEL
2005,MDA,SYC,0,0,NIL,NA,NA,NA,0,MDA
2005,CUB,XDN,0,NA,NIL,NA,NA,NA,NA,NA
2005,MDA,SWE,0,2,NIL,NA,NA,NA,2,SWE
2005,ARM,COG,0,NA,NIL,NA,NA,NA,NA,NA
2005,HUN,MLT,1,1,NA,NA,NA,NA,0,HUN
2005,CZE,DZA,7,NA,NA,NA,NA,NA,NA,NA
2005,DNK,NER,0,NA,NIL,NA,NA,NA,NA,NA
2005,BEL,CRI,1,NA,NA,NA,NA,NA,NA,NA
2005,MAR,MWI,0,NA,NIL,NA,NA,NA,NA,NA
2005,COK,SUR,0,NA,NA,NA,NA,NA,NA,NA
2005,KOR,TUR,37,29,NA,NA,NA,NA,8,KOR
2005,JAM,TJK,NA,0,NA,NIL,NA,NA,NA,NA
2005,BRN,LUX,0,NA,NIL,NA,NA,NA,NA,NA
2005,IRL,YEM,4,NA,NA,NA,NA,NA,NA,NA
2005,FJI,NRU,NA,0,NA,NA,NA,NA,NA,NA
2005,COK,CRI,0,NA,NA,NA,NA,NA,NA,NA
2005,PRY,SAU,NA,0,NA,NIL,NA,NA,NA,NA
2005,CUB,KIR,0,0,NIL,NA,NA,NA,0,CUB
2005,CAN,MHL,0,NA,NIL,NA,NAT_EST,NA,NA,NA
2005,IRQ,SLV,NA,0,NA,NIL,NA,NA,NA,NA
2005,MMR,POL,NA,0,NA,NIL,NA,NA,NA,NA
2005,GRC,USA,8,2125,NA,NA,NA,NA,2117,USA
2005,KIR,URY,0,NA,NA,NA,NA,NA,NA,NA
2005,GIN,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2005,USA,VGB,195,NA,NA,NA,NA,NA,NA,NA
2005,CHL,DZA,0,NA,NIL,NA,NA,NA,NA,NA
2005,KAZ,VUT,0,NA,NIL,NA,NA,NA,NA,NA
2005,KEN,MLT,NA,10,NA,NA,NA,NA,NA,NA
2005,SWZ,UKR,NA,0,NA,NIL,NA,NA,NA,NA
2005,MDA,UZB,0,NA,NIL,NA,NA,NA,NA,NA
2005,BRN,IND,5,2,NA,NA,NA,NA,3,BRN
2005,SYC,VAT,0,NA,NA,NA,NA,NA,NA,NA
2005,CZE,PLW,0,NA,NIL,NA,NA,NA,NA,NA
2005,NIU,NOR,0,0,NA,NIL,NA,NA,0,NIU
2005,QAT,TGO,0,NA,NIL,NA,NA,NA,NA,NA
2005,IND,PSE,16,NA,NA,NA,NA,NA,NA,NA
2005,PHL,XDN,65,NA,NA,NA,NA,NA,NA,NA
2005,GUY,MKD,NA,0,NA,NIL,NA,NA,NA,NA
2005,CAN,PSE,30,NA,NA,NA,NAT_EST,NA,NA,NA
2005,DOM,STP,NA,0,NA,NA,NA,NA,NA,NA
2005,IND,KOR,40,246,NA,NA,NA,NA,206,KOR
2005,BEL,BEL,0,NA,NA,NA,NA,NA,NA,NA
2005,NIU,PAN,0,NA,NA,NA,NA,NA,NA,NA
2005,LVA,MYS,0,NA,NIL,NA,NA,NA,NA,NA
2005,LAO,NGA,0,NA,NIL,NA,NA,NA,NA,NA
2005,EST,PRT,1,2,NA,NA,NA,NA,1,PRT
2005,MMR,SWE,NA,0,NA,NIL,NA,NA,NA,NA
2005,BRN,MAC,0,0,NIL,NIL,NA,NA,0,BRN
2005,LVA,TUR,0,0,NIL,NIL,NA,NA,0,LVA
2005,MNG,THA,0,8,NIL,NA,NA,NA,8,THA
2005,KNA,MNG,NA,0,NA,NIL,NA,NA,NA,NA
2005,PHL,TKM,0,NA,NIL,NA,NA,NA,NA,NA
2005,EST,GRC,0,2,NIL,NA,NA,NA,2,GRC
2005,RUS,USA,0,5299,NIL,NA,NA,NA,5299,USA
2005,BRB,KOR,NA,0,NA,NIL,NA,NA,NA,NA
2005,NAM,SRB,0,NA,NIL,NA,NA,NA,NA,NA
2005,CAN,SGP,339,NA,NA,NA,NAT_EST,NA,NA,NA
2005,MLT,SLE,2,NA,NA,NA,NA,NA,NA,NA
2005,MAC,OMN,0,NA,NIL,NA,NA,NA,NA,NA
2005,GEO,JPN,0,NA,NIL,NA,NA,NA,NA,NA
2005,DMA,ITA,NA,8,NA,NA,NA,NA,NA,NA
2005,CHE,PLW,0,NA,NIL,NA,NA,NA,NA,NA
2005,LVA,THA,0,0,NIL,NIL,NA,NA,0,LVA
2005,BRN,LTU,0,0,NIL,NIL,NA,NA,0,BRN
2005,MRT,NRU,NA,0,NA,NA,NA,NA,NA,NA
2005,TJK,VNM,0,0,NIL,NIL,NA,NA,0,TJK
2005,KIR,MDA,0,0,NA,NIL,NA,NA,0,KIR
2005,IDN,PER,0,NA,NIL,NA,NA,NA,NA,NA
2005,AUS,COG,8,NA,NA,NA,NA,NA,NA,NA
2005,EST,SLV,0,0,NIL,NIL,NA,NA,0,EST
2005,KAZ,TUR,580,732,NA,NA,NA,NA,152,TUR
2005,CYM,SLV,NA,0,NA,NIL,NA,NA,NA,NA
2005,HRV,THA,0,0,NIL,NIL,NA,NA,0,HRV
2005,CHN,MLT,NA,183,NA,NA,NA,NA,NA,NA
2005,FRA,VCT,4,NA,NA,NA,NA,NA,NA,NA
2005,ANT,NIU,NA,0,NA,NA,NA,NA,NA,NA
2005,PSE,SVK,NA,3,NA,NA,NA,NA,NA,NA
2005,IDN,PSE,0,NA,NIL,NA,NA,NA,NA,NA
2005,ITA,VGB,0,NA,NIL,NA,NA,NA,NA,NA
2005,BEN,GEO,NA,0,NA,NIL,NA,NA,NA,NA
2005,NER,SWE,NA,0,NA,NIL,NA,NA,NA,NA
2005,MDG,UGA,0,NA,NIL,NA,NA,NA,NA,NA
2005,CMR,KAZ,NA,0,NA,NIL,NA,NA,NA,NA
2005,HRV,KHM,0,NA,NIL,NA,NA,NA,NA,NA
2005,GIB,USA,0,9,NA,NA,NA,NA,9,USA
2005,FJI,ROU,NA,0,NA,NA,NA,NA,NA,NA
2005,BEL,BLZ,0,NA,NIL,NA,NA,NA,NA,NA
2005,LAO,SRB,0,NA,NIL,NA,NA,NA,NA,NA
2005,THA,ZMB,0,NA,NIL,NA,NA,NA,NA,NA
2005,ATG,CZE,NA,0,NA,NIL,NA,NA,NA,NA
2005,GIN,NRU,NA,0,NA,NA,NA,NA,NA,NA
2005,HKG,LKA,13,NA,NA,NA,NA,NA,NA,NA
2005,BFA,FRA,NA,853,NA,NA,NA,NA,NA,NA
2005,DNK,SOM,1,NA,NA,NA,NA,NA,NA,NA
2005,BRN,VNM,6,0,NA,NIL,NA,NA,6,BRN
2005,BFA,CUB,NA,4,NA,NA,NA,NA,NA,NA
2005,ARM,LKA,0,NA,NIL,NA,NA,NA,NA,NA
2005,HUN,PHL,0,0,NIL,NIL,NA,NA,0,HUN
2005,LVA,PRT,0,2,NIL,NA,NA,NA,2,PRT
2005,GRC,SUR,0,NA,NIL,NA,NA,NA,NA,NA
2005,CYP,MCO,0,NA,NIL,NA,NA,NA,NA,NA
2005,BRN,ROU,0,0,NIL,NA,NA,NA,0,BRN
2005,DNK,IRL,116,26,NA,NA,NA,NA,90,DNK
2005,IND,KGZ,12,67,NA,NA,NA,NA,55,KGZ
2005,ARM,ROU,0,5,NIL,NA,NA,NA,5,ROU
2005,ARM,TUV,0,0,NIL,NA,NA,NA,0,ARM
2005,DZA,NZL,NA,0,NA,NIL,NA,NA,NA,NA
2005,ITA,TTO,1,NA,NA,NA,NA,NA,NA,NA
2005,MNG,NIU,0,0,NIL,NA,NA,NA,0,MNG
2005,CHL,GNQ,0,NA,NIL,NA,NA,NA,NA,NA
2005,HTI,NIU,NA,0,NA,NA,NA,NA,NA,NA
2005,BGD,MDA,NA,0,NA,NIL,NA,NA,NA,NA
2005,ISL,KAZ,NA,0,NA,NIL,NA,NA,NA,NA
2005,RWA,SAU,NA,13,NA,NA,NA,NA,NA,NA
2005,JPN,SVK,NA,3,NA,NA,NA,NA,NA,NA
2005,PHL,UGA,0,NA,NIL,NA,NA,NA,NA,NA
2005,SLB,TZA,0,NA,NA,NA,NA,NA,NA,NA
2005,ARM,GNB,0,NA,NIL,NA,NA,NA,NA,NA
2005,BHR,JOR,10,371,NA,NA,NA,NA,361,JOR
2005,FJI,SWE,NA,0,NA,NIL,NA,NA,NA,NA
2005,HKG,VAT,0,NA,NIL,NA,NA,NA,NA,NA
2005,ISL,NIU,NA,0,NA,NA,NA,NA,NA,NA
2005,HRV,KGZ,0,0,NIL,NIL,NA,NA,0,HRV
2005,NAM,PRT,0,1,NIL,NA,NA,NA,1,PRT
2005,MAR,TUV,0,0,NIL,NA,NA,NA,0,MAR
2005,COM,CZE,NA,0,NA,NIL,NA,NA,NA,NA
2005,ARG,CHL,NA,150,NA,NA,NA,NA,NA,NA
2005,MOZ,VNM,NA,0,NA,NIL,NA,NA,NA,NA
2005,KGZ,MMR,0,NA,NIL,NA,NA,NA,NA,NA
2005,TUR,ZMB,2,NA,NA,NA,NA,NA,NA,NA
2005,GEO,MKD,0,0,NIL,NIL,NA,NA,0,GEO
2005,JPN,VNM,NA,5,NA,NA,NA,NA,NA,NA
2005,ATG,IND,NA,1,NA,NA,NA,NA,NA,NA
2005,BIH,HKG,NA,0,NA,NIL,NA,NA,NA,NA
2005,CYM,KAZ,NA,0,NA,NIL,NA,NA,NA,NA
2005,FRA,JPN,2152,NA,NA,NA,NA,NA,NA,NA
2005,KWT,SVK,NA,22,NA,NA,NA,NA,NA,NA
2005,NZL,SVK,2,0,NA,NIL,NA,NA,2,NZL
2005,CYM,RUS,NA,0,NA,NIL,NA,NA,NA,NA
2005,ALB,BGR,NA,190,NA,NA,NA,NA,NA,NA
2005,AND,MDG,NA,0,NA,NIL,NA,NA,NA,NA
2005,AND,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2005,AUS,ZWE,983,NA,NA,NA,NA,NA,NA,NA
2005,BHR,LSO,0,NA,NIL,NA,NA,NA,NA,NA
2005,BGR,SRB,312,NA,NA,NA,NA,NA,NA,NA
2005,KGZ,OMN,0,NA,NIL,NA,NA,NA,NA,NA
2005,CUB,SEN,6,NA,NA,NA,NA,NA,NA,NA
2005,DMA,PHL,NA,0,NA,NIL,NA,NA,NA,NA
2005,JAM,STP,NA,0,NA,NA,NA,NA,NA,NA
2005,MSR,SVK,0,0,NA,NIL,NA,NA,0,MSR
2005,BLR,IRL,2,12,NA,NA,NA,NA,10,IRL
2005,AIA,TUR,NA,0,NA,NIL,NA,NA,NA,NA
2005,CZE,MDG,0,0,NIL,NIL,NA,NA,0,CZE
2005,COL,NIU,NA,0,NA,NA,NA,NA,NA,NA
2005,CAF,SVN,NA,1,NA,NA,NA,NA,NA,NA
2005,CUB,LTU,0,0,NIL,NIL,NA,NA,0,CUB
2005,MOZ,NOR,NA,9,NA,NA,NA,NA,NA,NA
2005,FIN,UKR,111,0,NA,NIL,NA,NA,111,FIN
2005,ISR,LAO,NA,0,NA,NIL,NA,NA,NA,NA
2005,BRB,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2005,PRT,SOM,0,NA,NIL,NA,NA,NA,NA,NA
2005,GBR,GMB,339,NA,NA,NA,NA,NA,NA,NA
2005,COM,NZL,NA,0,NA,NIL,NA,NA,NA,NA
2005,NIU,ZWE,0,NA,NA,NA,NA,NA,NA,NA
2005,ALB,VNM,NA,0,NA,NIL,NA,NA,NA,NA
2005,DEU,NIU,NA,0,NA,NA,NA,NA,NA,NA
2005,GIN,LAO,NA,0,NA,NIL,NA,NA,NA,NA
2005,LTU,SWZ,0,NA,NIL,NA,NA,NA,NA,NA
2005,MCO,SWE,NA,0,NA,NIL,NA,NA,NA,NA
2005,GHA,SAU,NA,86,NA,NA,NA,NA,NA,NA
2005,BFA,ITA,NA,29,NA,NA,NA,NA,NA,NA
2005,PRT,THA,13,0,NA,NIL,NA,NA,13,PRT
2005,MDA,VGB,0,NA,NIL,NA,NA,NA,NA,NA
2005,SUR,SWE,NA,0,NA,NIL,NA,NA,NA,NA
2005,CYP,LTU,2,0,NA,NIL,NA,NA,2,CYP
2005,IDN,MRT,0,NA,NIL,NA,NA,NA,NA,NA
2005,HKG,NIU,0,0,NIL,NA,NA,NA,0,HKG
2005,CZE,IDN,4,0,NA,NIL,NA,NA,4,CZE
2005,CHL,ISL,1,NA,NA,NA,NA,NA,NA,NA
2005,BRN,MMR,0,NA,NIL,NA,NA,NA,NA,NA
2005,BWA,IRN,NA,0,NA,NIL,NA,NA,NA,NA
2005,CUB,IRN,1,0,NA,NIL,NA,NA,1,CUB
2005,BGD,LVA,NA,1,NA,NA,NA,NA,NA,NA
2005,DOM,RUS,NA,0,NA,NIL,NA,NA,NA,NA
2005,BEL,MDV,0,NA,NIL,NA,NA,NA,NA,NA
2005,DNK,NAM,1,0,NA,NIL,NA,NA,1,DNK
2005,NPL,ROU,NA,0,NA,NA,NA,NA,NA,NA
2005,AGO,QAT,NA,0,NA,NIL,NA,NA,NA,NA
2005,BGD,NAM,NA,0,NA,NIL,NA,NA,NA,NA
2005,NRU,RWA,0,NA,NA,NA,NA,NA,NA,NA
2005,LSO,SLV,NA,0,NA,NIL,NA,NA,NA,NA
2005,LTU,SLV,0,0,NIL,NIL,NA,NA,0,LTU
2005,TON,UKR,NA,0,NA,NIL,NA,NA,NA,NA
2005,BGR,COD,1,NA,NA,NA,NA,NA,NA,NA
2005,IDN,NIC,0,NA,NIL,NA,NA,NA,NA,NA
2005,SLV,TKM,0,NA,NIL,NA,NA,NA,NA,NA
2005,ABW,DNK,NA,0,NA,NIL,NA,NA,NA,NA
2005,HND,PRT,NA,0,NA,NIL,NA,NA,NA,NA
2005,MLT,NZL,1,0,NA,NIL,NA,NA,1,MLT
2005,ARM,LIE,0,NA,NIL,NA,NA,NA,NA,NA
2005,CZE,LBN,45,NA,NA,NA,NA,NA,NA,NA
2005,HUN,QAT,0,0,NIL,NIL,NA,NA,0,HUN
2005,FIN,SLV,3,0,NA,NIL,NA,NA,3,FIN
2005,SLB,SWE,0,0,NA,NIL,NA,NA,0,SLB
2005,AUS,LCA,1,NA,NA,NA,NA,NA,NA,NA
2005,SVK,TTO,0,NA,NIL,NA,NA,NA,NA,NA
2005,CHE,MMR,3,NA,NA,NA,NA,NA,NA,NA
2005,HTI,QAT,NA,0,NA,NIL,NA,NA,NA,NA
2005,MRT,POL,NA,0,NA,NIL,NA,NA,NA,NA
2005,COK,MCO,0,NA,NA,NA,NA,NA,NA,NA
2005,LAO,URY,0,NA,NIL,NA,NA,NA,NA,NA
2005,KAZ,SUR,0,NA,NIL,NA,NA,NA,NA,NA
2005,ATG,ESP,NA,0,NA,NIL,NA,NA,NA,NA
2005,CYP,DEU,22,NA,NA,NA,NA,NA,NA,NA
2005,HRV,MOZ,0,NA,NIL,NA,NA,NA,NA,NA
2005,BGR,CZE,3,110,NA,NA,NA,NA,107,CZE
2005,ROU,SLV,0,0,NA,NIL,NA,NA,0,ROU
2005,KNA,SVK,NA,0,NA,NIL,NA,NA,NA,NA
2005,GAB,POL,NA,2,NA,NA,NA,NA,NA,NA
2005,BGR,GAB,0,NA,NIL,NA,NA,NA,NA,NA
2005,EST,SMR,0,NA,NIL,NA,NA,NA,NA,NA
2005,KEN,SLV,NA,0,NA,NIL,NA,NA,NA,NA
2005,BOL,MAC,NA,0,NA,NIL,NA,NA,NA,NA
2005,STP,ZMB,0,NA,NA,NA,NA,NA,NA,NA
2005,GRC,LIE,0,NA,NIL,NA,NA,NA,NA,NA
2005,GEO,MDA,0,91,NIL,NA,NA,NA,91,MDA
2005,IDN,SYC,0,0,NIL,NA,NA,NA,0,IDN
2005,GRC,IRQ,18,NA,NA,NA,NA,NA,NA,NA
2005,POL,PSE,24,NA,NA,NA,NA,NA,NA,NA
2005,HKG,LTU,0,0,NIL,NIL,NA,NA,0,HKG
2005,CYP,PLW,0,NA,NIL,NA,NA,NA,NA,NA
2005,SYR,USA,NA,520,NA,NA,NA,NA,NA,NA
2005,MKD,WSM,0,NA,NIL,NA,NA,NA,NA,NA
2005,LAO,LVA,0,0,NIL,NIL,NA,NA,0,LAO
2005,GEO,LBN,0,NA,NIL,NA,NA,NA,NA,NA
2005,HUN,SLB,0,0,NIL,NA,NA,NA,0,HUN
2005,ATG,SWE,NA,0,NA,NIL,NA,NA,NA,NA
2005,HUN,NLD,13,108,NA,NA,NA,NA,95,NLD
2005,BRN,SOM,0,NA,NIL,NA,NA,NA,NA,NA
2005,CUB,MAC,0,0,NIL,NIL,NA,NA,0,CUB
2005,AUT,LVA,NA,3,NA,NA,NA,NA,NA,NA
2005,COG,LAO,NA,0,NA,NIL,NA,NA,NA,NA
2005,AFG,ESP,NA,36,NA,NA,NA,NA,NA,NA
2005,IRL,MDA,5,0,NA,NIL,NA,NA,5,IRL
2005,ATG,NIU,NA,0,NA,NA,NA,NA,NA,NA
2005,DJI,MRT,0,NA,NIL,NA,NA,NA,NA,NA
2005,CZE,MUS,4,NA,NA,NA,NA,NA,NA,NA
2005,CYP,MDA,10,0,NA,NIL,NA,NA,10,CYP
2005,LSO,MDG,NA,0,NA,NIL,NA,NA,NA,NA
2005,IRL,JPN,54,NA,NA,NA,NA,NA,NA,NA
2005,TZA,ZAF,NA,395,NA,NA,NA,NA,NA,NA
2005,NGA,NRU,NA,0,NA,NA,NA,NA,NA,NA
2005,MSR,ZMB,0,NA,NA,NA,NA,NA,NA,NA
2005,KEN,MDA,NA,0,NA,NIL,NA,NA,NA,NA
2005,ISR,NOR,NA,24,NA,NA,NA,NA,NA,NA
2005,MKD,USA,1,398,NA,NA,NA,NA,397,USA
2005,RWA,STP,NA,0,NA,NA,NA,NA,NA,NA
2005,CAN,KIR,0,0,NIL,NA,NAT_EST,NA,0,CAN
2005,HND,PHL,NA,0,NA,NIL,NA,NA,NA,NA
2005,CPV,CYP,NA,0,NA,NIL,NA,NA,NA,NA
2005,BLR,NLD,1,28,NA,NA,NA,NA,27,NLD
2005,PHL,URY,0,NA,NIL,NA,NA,NA,NA,NA
2005,FJI,MDA,NA,0,NA,NIL,NA,NA,NA,NA
2005,CAN,RUS,348,0,NA,NIL,NAT_EST,NA,348,CAN
2005,GEO,HND,0,NA,NIL,NA,NA,NA,NA,NA
2005,GNB,PHL,NA,0,NA,NIL,NA,NA,NA,NA
2005,BEL,LBN,8,NA,NA,NA,NA,NA,NA,NA
2005,GRC,VNM,0,0,NIL,NIL,NA,NA,0,GRC
2005,HRV,MAC,0,0,NIL,NIL,NA,NA,0,HRV
2005,AGO,USA,NA,450,NA,NA,NA,NA,NA,NA
2005,CIV,KGZ,NA,0,NA,NIL,NA,NA,NA,NA
2005,BRN,ZAF,0,NA,NIL,NA,NA,NA,NA,NA
2005,ATG,LAO,NA,0,NA,NIL,NA,NA,NA,NA
2005,DZA,EST,NA,0,NA,NIL,NA,NA,NA,NA
2005,PSE,SWE,NA,0,NA,NIL,NA,NA,NA,NA
2005,CRI,KAZ,NA,0,NA,NIL,NA,NA,NA,NA
2005,BEN,MLT,NA,0,NA,NIL,NA,NA,NA,NA
2005,CRI,NIU,NA,0,NA,NA,NA,NA,NA,NA
2005,ARM,AUS,0,5,NIL,NA,NA,NA,5,AUS
2005,DEU,TUR,NA,143,NA,NA,NA,NA,NA,NA
2005,AZE,NZL,NA,1,NA,NA,NA,NA,NA,NA
2005,ETH,VNM,NA,0,NA,NIL,NA,NA,NA,NA
2005,FIN,SWZ,4,NA,NA,NA,NA,NA,NA,NA
2005,FIN,MAR,54,0,NA,NIL,NA,NA,54,FIN
2005,CAF,SVK,NA,0,NA,NIL,NA,NA,NA,NA
2005,NER,NRU,NA,0,NA,NA,NA,NA,NA,NA
2005,PRT,VCT,1,NA,NA,NA,NA,NA,NA,NA
2005,AUS,CIV,1,NA,NA,NA,NA,NA,NA,NA
2005,HTI,SAU,NA,0,NA,NIL,NA,NA,NA,NA
2005,BHR,GRD,0,NA,NIL,NA,NA,NA,NA,NA
2005,LAO,TZA,0,NA,NIL,NA,NA,NA,NA,NA
2005,MKD,MKD,0,NA,NA,NA,NA,NA,NA,NA
2005,CYM,NIU,NA,0,NA,NA,NA,NA,NA,NA
2005,EGY,TUV,NA,0,NA,NA,NA,NA,NA,NA
2005,LCA,RUS,NA,0,NA,NIL,NA,NA,NA,NA
2005,MNG,PRT,0,0,NIL,NIL,NA,NA,0,MNG
2005,SWE,VEN,11,NA,NA,NA,NA,NA,NA,NA
2005,MLI,SVK,NA,0,NA,NIL,NA,NA,NA,NA
2005,LVA,ZAF,0,NA,NIL,NA,NA,NA,NA,NA
2005,GBR,MLT,590,13,NA,NA,NA,NA,577,GBR
2005,ISR,LTU,NA,79,NA,NA,NA,NA,NA,NA
2005,FIN,TJK,0,0,NIL,NIL,NA,NA,0,FIN
2005,EGY,NZL,NA,6,NA,NA,NA,NA,NA,NA
2005,FJI,SLV,NA,0,NA,NIL,NA,NA,NA,NA
2005,AGO,MNG,NA,0,NA,NIL,NA,NA,NA,NA
2005,LBR,RUS,NA,0,NA,NIL,NA,NA,NA,NA
2005,COD,MAC,NA,0,NA,NIL,NA,NA,NA,NA
2005,DJI,MYS,0,NA,NIL,NA,NA,NA,NA,NA
2005,GBR,KOR,3846,15,NA,NA,NA,NA,3831,GBR
2005,ECU,NIU,NA,0,NA,NA,NA,NA,NA,NA
2005,JOR,KOR,3,1,NA,NA,NA,NA,2,JOR
2005,IDN,TUR,19,7,NA,NA,NA,NA,12,IDN
2005,ARM,FRA,0,279,NIL,NA,NA,NA,279,FRA
2005,BOL,NOR,NA,6,NA,NA,NA,NA,NA,NA
2005,MCO,SVK,NA,0,NA,NIL,NA,NA,NA,NA
2005,DOM,LAO,NA,0,NA,NIL,NA,NA,NA,NA
2005,HTI,NRU,NA,0,NA,NA,NA,NA,NA,NA
2005,GIN,IDN,NA,0,NA,NIL,NA,NA,NA,NA
2005,SLB,SVK,0,0,NA,NIL,NA,NA,0,SLB
2005,BMU,VNM,NA,0,NA,NIL,NA,NA,NA,NA
2005,ISR,VNM,NA,0,NA,NIL,NA,NA,NA,NA
2005,PHL,TCA,0,NA,NIL,NA,NA,NA,NA,NA
2005,EST,TUV,0,0,NIL,NA,NA,NA,0,EST
2005,LAO,MAR,0,0,NIL,NIL,NA,NA,0,LAO
2005,AUS,AZE,6,NA,NA,NA,NA,NA,NA,NA
2005,ATG,BEL,NA,0,NA,NIL,NA,NA,NA,NA
2005,BMU,QAT,NA,0,NA,NIL,NA,NA,NA,NA
2005,GRD,ITA,NA,1,NA,NA,NA,NA,NA,NA
2005,LTU,TUN,0,NA,NIL,NA,NA,NA,NA,NA
2005,COL,MNG,NA,0,NA,NIL,NA,NA,NA,NA
2005,NIU,UGA,0,NA,NA,NA,NA,NA,NA,NA
2005,MAR,SWE,0,1,NIL,NA,NA,NA,1,SWE
2005,FRA,SVK,420,1,NA,NA,NA,NA,419,FRA
2005,GNQ,ZAF,NA,0,NA,NIL,NA,NA,NA,NA
2005,BIH,TUV,NA,0,NA,NA,NA,NA,NA,NA
2005,JAM,ROU,NA,0,NA,NA,NA,NA,NA,NA
2005,NIU,PAK,0,NA,NA,NA,NA,NA,NA,NA
2005,LBN,MKD,NA,0,NA,NIL,NA,NA,NA,NA
2005,ITA,PRY,26,NA,NA,NA,NA,NA,NA,NA
2005,DJI,POL,0,0,NIL,NIL,NA,NA,0,DJI
2005,ARM,SWE,0,4,NIL,NA,NA,NA,4,SWE
2005,CZE,LTU,4,12,NA,NA,NA,NA,8,LTU
2005,CZE,LCA,0,NA,NIL,NA,NA,NA,NA,NA
2005,FJI,IRL,NA,0,NA,NIL,NA,NA,NA,NA
2005,ARM,GMB,0,NA,NIL,NA,NA,NA,NA,NA
2005,GIB,SLE,0,NA,NA,NA,NA,NA,NA,NA
2005,CIV,DJI,NA,0,NA,NIL,NA,NA,NA,NA
2005,NIU,PNG,0,NA,NA,NA,NA,NA,NA,NA
2005,BLR,KAZ,0,6,NIL,NA,NA,NA,6,KAZ
2005,IND,ZAF,29,NA,NA,NA,NA,NA,NA,NA
2005,LSO,SAU,NA,8,NA,NA,NA,NA,NA,NA
2005,BLR,SLV,0,0,NIL,NIL,NA,NA,0,BLR
2005,GNB,NIU,NA,0,NA,NA,NA,NA,NA,NA
2005,AUS,PSE,7,NA,NA,NA,NA,NA,NA,NA
2005,COD,EST,NA,0,NA,NIL,NA,NA,NA,NA
2005,GAB,MLT,NA,0,NA,NIL,NA,NA,NA,NA
2005,AZE,ROU,NA,8,NA,NA,NA,NA,NA,NA
2005,JOR,QAT,143,334,NA,NA,NA,NA,191,QAT
2005,BHS,SYC,NA,0,NA,NA,NA,NA,NA,NA
2005,AZE,RUS,NA,1258,NA,NA,NA,NA,NA,NA
2005,BRN,JPN,2,NA,NA,NA,NA,NA,NA,NA
2005,AUT,KIR,NA,0,NA,NA,NA,NA,NA,NA
2005,LBR,NZL,NA,0,NA,NIL,NA,NA,NA,NA
2005,NIU,NLD,0,0,NA,NIL,NA,NA,0,NIU
2005,HRV,JOR,0,2,NIL,NA,NA,NA,2,JOR
2005,BRN,IRQ,0,NA,NIL,NA,NA,NA,NA,NA
2005,GBR,VAT,0,NA,NIL,NA,NA,NA,NA,NA
2005,BDI,MAC,NA,0,NA,NIL,NA,NA,NA,NA
2005,CZE,HND,1,NA,NA,NA,NA,NA,NA,NA
2005,BEL,URY,1,NA,NA,NA,NA,NA,NA,NA
2005,GEO,KHM,0,NA,NIL,NA,NA,NA,NA,NA
2005,MKD,NOR,0,129,NIL,NA,NA,NA,129,NOR
2005,BGR,UGA,0,NA,NIL,NA,NA,NA,NA,NA
2005,KHM,SVN,NA,0,NA,NIL,NA,NA,NA,NA
2005,DMA,HUN,NA,0,NA,NIL,NA,NA,NA,NA
2005,GAB,MKD,NA,0,NA,NIL,NA,NA,NA,NA
2005,CYP,FRA,9,199,NA,NA,NA,NA,190,FRA
2005,GRC,JAM,29,NA,NA,NA,NA,NA,NA,NA
2005,GRC,MSR,0,0,NIL,NA,NA,NA,0,GRC
2005,AZE,PRT,NA,2,NA,NA,NA,NA,NA,NA
2005,KGZ,NER,0,NA,NIL,NA,NA,NA,NA,NA
2005,MDA,TUV,0,0,NIL,NA,NA,NA,0,MDA
2005,CYM,GEO,NA,0,NA,NIL,NA,NA,NA,NA
2005,ABW,SWE,NA,0,NA,NIL,NA,NA,NA,NA
2005,SVN,TKM,0,NA,NIL,NA,NA,NA,NA,NA
2005,IRL,LVA,18,0,NA,NIL,NA,NA,18,IRL
2005,COK,FSM,0,NA,NA,NA,NA,NA,NA,NA
2005,ATG,UKR,NA,0,NA,NIL,NA,NA,NA,NA
2005,GMB,KAZ,NA,0,NA,NIL,NA,NA,NA,NA
2005,LVA,USA,17,426,NA,NA,NA,NA,409,USA
2005,DEU,IRN,NA,4,NA,NA,NA,NA,NA,NA
2005,GMB,ROU,NA,0,NA,NA,NA,NA,NA,NA
2005,ITA,LKA,54,NA,NA,NA,NA,NA,NA,NA
2005,BGR,MUS,0,NA,NIL,NA,NA,NA,NA,NA
2005,BEN,PRT,NA,0,NA,NIL,NA,NA,NA,NA
2005,JAM,MDG,NA,0,NA,NA,NA,NA,NA,NA
2005,NIU,PRT,0,0,NA,NIL,NA,NA,0,NIU
2005,AUT,SVK,NA,6,NA,NA,NA,NA,NA,NA
